id	ec_numbers
MNXR102100	5.3.2.2
MNXR102101	
MNXR102102	
MNXR102104	
MNXR102105	
MNXR102106	
MNXR102107	
MNXR102108	
MNXR102109	
MNXR102111	
MNXR102112	
MNXR102113	
MNXR102114	
MNXR102115	
MNXR102116	
MNXR102117	
MNXR102118	
MNXR102119	
MNXR102120	
MNXR102121	
MNXR102122	
MNXR102123	
MNXR102124	
MNXR102125	
MNXR102126	
MNXR102127	
MNXR102128	
MNXR102129	
MNXR102130	
MNXR102131	
MNXR102132	4.1.1.-;4.1.1.75
MNXR102136	4.1.3.17
MNXR102137	2.1.3.3;2.1.3.6
MNXR102139	
MNXR102140	
MNXR102142	
MNXR102143	
MNXR102149	
MNXR102150	
MNXR102151	
MNXR102152	
MNXR102154	
MNXR102155	
MNXR102158	
MNXR102160	
MNXR102161	
MNXR102162	
MNXR102169	2.6.1.52
MNXR102175	
MNXR102176	4.2.1.80
MNXR102177	
MNXR102180	1.1.1.85
MNXR102181	
MNXR102182	
MNXR102183	
MNXR102184	
MNXR102185	
MNXR102186	
MNXR102189	
MNXR102193	
MNXR102194	
MNXR102195	
MNXR102199	4.2.1.132
MNXR102201	4.1.1.-;4.1.1.98
MNXR102202	
MNXR102203	
MNXR102204	
MNXR102205	
MNXR102207	
MNXR102208	
MNXR102209	4.1.1.17;4.1.1.19;4.1.1.86
MNXR102210	
MNXR102211	
MNXR102212	
MNXR102213	
MNXR102214	
MNXR102215	
MNXR102217	
MNXR102218	4.3.1.12
MNXR102219	
MNXR102220	2.6.1.11;2.6.1.13
MNXR102221	2.3.1.35
MNXR102222	3.6.3.21;7.4.2.1
MNXR102223	
MNXR102224	
MNXR102225	
MNXR102226	
MNXR102227	
MNXR102228	
MNXR102229	
MNXR102230	
MNXR102232	6.2.1.8
MNXR102233	4.1.1.2
MNXR102234	1.1.1.286;1.1.1.87
MNXR102235	
MNXR102236	2.1.3.5
MNXR102237	
MNXR102238	
MNXR102239	4.1.1.8
MNXR102241	2.3.1.223
MNXR102242	
MNXR102243	4.1.1.71
MNXR102244	4.1.1.71
MNXR102245	
MNXR102247	3.1.1.24
MNXR102248	1.2.1.20;1.2.1.88
MNXR102249	
MNXR102250	1.14.15.4
MNXR102251	1.14.15.4
MNXR102252	
MNXR102253	1.14.14.19;1.14.99.9
MNXR102254	1.14.99.9
MNXR102255	4.1.2.30
MNXR102256	1.14.14.19;1.14.14.25;1.14.99.9
MNXR102257	1.14.99.9
MNXR102258	1.14.13.54
MNXR102259	
MNXR102260	
MNXR102261	1.14.14.1
MNXR102262	1.14.13;1.14.14.1;1.14.99.10
MNXR102263	1.14.13;1.14.99.10
MNXR102265	
MNXR102266	1.14.13.15
MNXR102267	
MNXR102269	
MNXR102272	1.14.14.1
MNXR102273	
MNXR102274	
MNXR102275	1.14.14.1
MNXR102276	1.14.14.1
MNXR102279	
MNXR102280	
MNXR102281	1.14.13.29;1.14.13.n7
MNXR102282	
MNXR102286	1.14.14.-;1.14.14.1
MNXR102287	1.14.14.1;1.14.14.25;1.14.14.55;1.14.14.57
MNXR102289	
MNXR102291	1.14.13.30;1.14.14.94
MNXR102292	
MNXR102293	
MNXR102294	1.14.13.17
MNXR102295	1.14.13.100
MNXR102298	
MNXR102299	
MNXR102300	1.14.15.6
MNXR102301	1.2.1.3;1.2.1.88;1.5.1.12
MNXR102302	1.5.1.2
MNXR102303	1.5.1.2;1.5.99.8
MNXR102304	
MNXR102306	
MNXR102308	
MNXR102310	
MNXR102311	2.6.1.85
MNXR102312	
MNXR102313	
MNXR102316	6.2.1.-
MNXR102318	
MNXR102319	
MNXR102324	
MNXR102326	
MNXR102327	
MNXR102328	
MNXR102329	
MNXR102330	
MNXR102331	
MNXR102332	
MNXR102333	
MNXR102334	
MNXR102336	
MNXR102339	
MNXR102340	3.11.1.1
MNXR102342	
MNXR102343	3.1.3.-
MNXR102344	
MNXR102345	6.3.2.1
MNXR102346	
MNXR102347	3.1.3.4
MNXR102348	
MNXR102349	3.1.3.4
MNXR102350	3.1.3.4
MNXR102351	
MNXR102352	
MNXR102353	3.1.3.4
MNXR102354	
MNXR102355	
MNXR102356	3.1.3.4
MNXR102357	
MNXR102358	
MNXR102359	
MNXR102360	
MNXR102361	
MNXR102362	
MNXR102363	
MNXR102364	
MNXR102365	
MNXR102366	
MNXR102367	
MNXR102368	
MNXR102371	2.7.8.13
MNXR102372	2.7.8.13
MNXR102375	
MNXR102384	
MNXR102386	
MNXR102387	
MNXR102389	
MNXR102391	6.4.1.1
MNXR102400	
MNXR102401	
MNXR102402	
MNXR102403	
MNXR102404	
MNXR102405	
MNXR102406	
MNXR102407	
MNXR102409	
MNXR102411	
MNXR102413	
MNXR102414	
MNXR102417	
MNXR102418	
MNXR102419	
MNXR102420	
MNXR102421	4.1.1.1
MNXR102423	
MNXR102424	
MNXR102428	1.2.4.1;2.2.1.6;4.1.1.1
MNXR102432	
MNXR102433	
MNXR102434	
MNXR102435	
MNXR102436	
MNXR102437	
MNXR102438	1.4.3.5
MNXR102439	
MNXR102440	3.1.3.74
MNXR102441	
MNXR102442	
MNXR102443	
MNXR102444	3.6.3.1
MNXR102445	
MNXR102446	
MNXR102447	
MNXR102448	
MNXR102449	
MNXR102451	
MNXR102452	
MNXR102453	
MNXR102454	
MNXR102455	
MNXR102456	
MNXR102457	
MNXR102458	
MNXR102459	
MNXR102460	
MNXR102461	1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.6
MNXR102462	
MNXR102463	
MNXR102464	
MNXR102465	
MNXR102466	
MNXR102467	
MNXR102468	
MNXR102469	
MNXR102470	
MNXR102471	
MNXR102472	
MNXR102473	
MNXR102474	
MNXR102475	
MNXR102476	
MNXR102477	
MNXR102478	
MNXR102479	
MNXR102480	
MNXR102482	
MNXR102485	
MNXR102489	
MNXR102490	
MNXR102492	
MNXR102493	
MNXR102494	
MNXR102495	1.1.1.290
MNXR102496	
MNXR102497	
MNXR102499	
MNXR102500	
MNXR102502	
MNXR102503	
MNXR102504	
MNXR102505	
MNXR102506	
MNXR102516	
MNXR102517	
MNXR102518	
MNXR102522	
MNXR102523	
MNXR102524	
MNXR102525	3.1.3.1;3.1.3.2;3.1.3.29;3.1.3.60;3.11.1.3
MNXR102527	1.1.1.95
MNXR102529	
MNXR102530	
MNXR102531	
MNXR102532	
MNXR102537	5.3.99.4
MNXR102540	1.1.1.43
MNXR102542	
MNXR102543	3.1.3.18;3.1.3.29;5.4.2.4
MNXR102544	
MNXR102545	
MNXR102547	5.4.2.1;5.4.2.11;5.4.2.12
MNXR102549	5.4.2.10;5.4.2.6
MNXR102550	
MNXR102551	
MNXR102552	
MNXR102556	
MNXR102557	
MNXR102558	
MNXR102560	3.1.3.27
MNXR102561	
MNXR102562	
MNXR102564	
MNXR102567	3.1.3.27
MNXR102568	
MNXR102569	
MNXR102570	
MNXR102571	
MNXR102572	
MNXR102573	
MNXR102574	
MNXR102575	
MNXR102578	
MNXR102580	
MNXR102582	3.1.3.27
MNXR102584	
MNXR102588	
MNXR102590	
MNXR102591	
MNXR102596	2.7.8.5
MNXR102597	
MNXR102598	
MNXR102599	
MNXR102600	
MNXR102601	
MNXR102606	
MNXR102607	
MNXR102608	
MNXR102609	
MNXR102610	
MNXR102615	
MNXR102617	
MNXR102620	
MNXR102621	
MNXR102622	
MNXR102623	
MNXR102624	3.6.3.41;7.6.2.5
MNXR102625	
MNXR102626	
MNXR102627	
MNXR102629	6.4.1.-
MNXR102636	
MNXR102637	
MNXR102638	
MNXR102639	2.5.1;2.5.1.-;2.5.1.48
MNXR102640	
MNXR102642	
MNXR102643	
MNXR102644	
MNXR102645	
MNXR102646	
MNXR102650	4.1.1.28;4.1.1.53
MNXR102652	
MNXR102653	
MNXR102654	
MNXR102656	
MNXR102657	
MNXR102658	
MNXR102660	
MNXR102662	
MNXR102663	
MNXR102664	
MNXR102665	
MNXR102666	
MNXR102667	
MNXR102668	
MNXR102669	
MNXR102670	
MNXR102671	
MNXR102672	
MNXR102673	
MNXR102674	
MNXR102675	
MNXR102676	
MNXR102684	
MNXR102685	
MNXR102686	
MNXR102687	
MNXR102688	
MNXR102689	
MNXR102690	
MNXR102691	
MNXR102692	
MNXR102693	
MNXR102694	
MNXR102695	
MNXR102696	
MNXR102697	
MNXR102698	
MNXR102699	
MNXR102700	
MNXR102702	
MNXR102704	
MNXR102706	
MNXR102716	
MNXR102719	
MNXR102720	
MNXR102721	
MNXR102722	
MNXR102723	
MNXR102724	
MNXR102725	
MNXR102727	
MNXR102728	
MNXR102729	
MNXR102730	
MNXR102731	
MNXR102732	
MNXR102733	
MNXR102734	
MNXR102735	
MNXR102736	
MNXR102737	
MNXR102738	
MNXR102739	
MNXR102740	
MNXR102741	
MNXR102742	
MNXR102743	
MNXR102744	
MNXR102745	
MNXR102747	
MNXR102748	
MNXR102749	
MNXR102750	
MNXR102751	
MNXR102752	
MNXR102753	
MNXR102754	
MNXR102755	
MNXR102756	
MNXR102757	
MNXR102758	
MNXR102759	
MNXR102760	
MNXR102761	
MNXR102763	
MNXR102764	
MNXR102766	
MNXR102767	
MNXR102768	
MNXR102769	
MNXR102770	
MNXR102771	
MNXR102772	
MNXR102773	
MNXR102774	
MNXR102775	
MNXR102776	
MNXR102777	
MNXR102778	
MNXR102779	
MNXR102780	
MNXR102781	
MNXR102782	
MNXR102783	
MNXR102784	
MNXR102785	
MNXR102786	
MNXR102787	
MNXR102790	
MNXR102791	
MNXR102792	
MNXR102793	
MNXR102794	
MNXR102795	
MNXR102796	
MNXR102797	
MNXR102798	
MNXR102799	
MNXR102800	
MNXR102801	
MNXR102802	
MNXR102803	
MNXR102804	
MNXR102805	
MNXR102806	
MNXR102807	
MNXR102808	
MNXR102809	
MNXR102810	
MNXR102811	
MNXR102812	
MNXR102813	
MNXR102814	
MNXR102815	
MNXR102816	
MNXR102817	
MNXR102818	
MNXR102821	
MNXR102823	
MNXR102825	
MNXR102826	
MNXR102827	
MNXR102828	
MNXR102829	
MNXR102830	
MNXR102831	
MNXR102832	
MNXR102833	
MNXR102834	
MNXR102835	
MNXR102836	
MNXR102837	
MNXR102838	
MNXR102839	
MNXR102840	
MNXR102841	
MNXR102842	
MNXR102844	
MNXR102846	
MNXR102849	
MNXR102851	
MNXR102852	
MNXR102853	
MNXR102854	
MNXR102855	
MNXR102856	
MNXR102857	
MNXR102858	
MNXR102859	
MNXR102860	
MNXR102861	
MNXR102862	
MNXR102863	
MNXR102864	
MNXR102865	
MNXR102866	
MNXR102867	
MNXR102868	
MNXR102869	
MNXR102870	3.6.3.27;3.A.1.7.-;7.3.2.1
MNXR102872	2.A.20.-.-
MNXR102873	
MNXR102874	2.A.58.-.-
MNXR102875	
MNXR102876	
MNXR102879	
MNXR102880	
MNXR102881	
MNXR102882	
MNXR102883	
MNXR102884	
MNXR102885	
MNXR102886	
MNXR102887	
MNXR102888	
MNXR102889	
MNXR102890	
MNXR102891	
MNXR102892	
MNXR102893	
MNXR102894	
MNXR102895	
MNXR102900	
MNXR102901	
MNXR102902	
MNXR102903	
MNXR102904	
MNXR102905	
MNXR102906	
MNXR102907	
MNXR102908	
MNXR102909	
MNXR102910	
MNXR102911	
MNXR102912	
MNXR102913	
MNXR102914	
MNXR102915	
MNXR102916	
MNXR102917	
MNXR102918	
MNXR102919	
MNXR102920	
MNXR102921	
MNXR102922	
MNXR102923	
MNXR102924	
MNXR102925	
MNXR102926	
MNXR102927	
MNXR102928	
MNXR102929	
MNXR102930	
MNXR102931	
MNXR102932	
MNXR102933	
MNXR102934	
MNXR102935	
MNXR102936	
MNXR102937	
MNXR102938	
MNXR102939	
MNXR102940	
MNXR102941	
MNXR102942	
MNXR102943	
MNXR102944	
MNXR102945	
MNXR102946	
MNXR102947	
MNXR102948	
MNXR102949	
MNXR102950	
MNXR102951	
MNXR102952	
MNXR102953	
MNXR102954	
MNXR102955	
MNXR102956	
MNXR102957	
MNXR102958	
MNXR102959	
MNXR102960	
MNXR102961	
MNXR102962	
MNXR102963	
MNXR102967	3.1.1.32
MNXR102968	3.1.1.32
MNXR102969	3.1.1.32
MNXR102971	
MNXR102973	
MNXR102974	
MNXR102975	
MNXR102976	
MNXR102977	3.1.1.32
MNXR102978	
MNXR102980	
MNXR102981	
MNXR102982	
MNXR102983	
MNXR102984	
MNXR102985	
MNXR102986	
MNXR102987	
MNXR102989	3.1.1.4
MNXR102990	3.1.1.4
MNXR102991	3.1.1.4
MNXR102993	
MNXR102995	
MNXR102996	
MNXR102997	
MNXR102998	
MNXR102999	
MNXR103000	
MNXR103002	
MNXR103003	
MNXR103004	
MNXR103005	
MNXR103006	
MNXR103007	
MNXR103008	
MNXR103009	
MNXR103011	
MNXR103016	
MNXR103017	
MNXR103018	
MNXR103019	
MNXR103020	
MNXR103021	
MNXR103022	
MNXR103023	
MNXR103024	
MNXR103025	
MNXR103026	
MNXR103027	
MNXR103028	
MNXR103029	
MNXR103030	
MNXR103031	
MNXR103032	
MNXR103033	
MNXR103034	
MNXR103035	
MNXR103036	
MNXR103037	
MNXR103039	
MNXR103045	2.7.4.7
MNXR103047	4.1.1.30
MNXR103049	3.5.1.92
MNXR103050	2.7.1.33
MNXR103051	
MNXR103052	
MNXR103053	
MNXR103054	
MNXR103055	
MNXR103056	
MNXR103060	
MNXR103063	
MNXR103064	
MNXR103067	1.2.2.2;1.2.5.1
MNXR103068	
MNXR103069	2.5.1.6;3.6.1.1;3.6.1.25;3.6.1.28
MNXR103070	
MNXR103071	
MNXR103072	7.1.3.b
MNXR103073	
MNXR103074	
MNXR103075	
MNXR103076	
MNXR103077	
MNXR103078	
MNXR103079	
MNXR103080	
MNXR103081	
MNXR103082	
MNXR103083	
MNXR103084	
MNXR103085	
MNXR103086	
MNXR103087	
MNXR103088	
MNXR103089	
MNXR103090	
MNXR103091	
MNXR103092	2.A.20.-.-
MNXR103093	
MNXR103094	
MNXR103095	4.2.1.24
MNXR103096	4.1.1.31
MNXR103098	4.1.1.36
MNXR103099	4.1.1.49
MNXR103104	4.2.1.28
MNXR103105	
MNXR103106	
MNXR103107	2.7.9.1
MNXR103108	1.1.1;1.1.1.21;1.1.1.71
MNXR103110	
MNXR103111	
MNXR103112	
MNXR103113	2.7.4.1
MNXR103114	2.7.4.1;2.7.7.4
MNXR103117	
MNXR103120	6.3.2;6.3.2.5;6.3.2.51
MNXR103124	
MNXR103125	
MNXR103127	
MNXR103129	
MNXR103131	
MNXR103132	1.3.3.4
MNXR103133	
MNXR103135	
MNXR103136	
MNXR103137	
MNXR103138	1.5.1;1.5.1.-
MNXR103140	2.7.1.40;2.7.9.2
MNXR103141	
MNXR103146	
MNXR103147	
MNXR103148	
MNXR103149	
MNXR103151	
MNXR103153	
MNXR103156	5.3.1.24
MNXR103159	1.11.1.21;1.11.1.6;1.11.1.7
MNXR103162	
MNXR103167	
MNXR103168	
MNXR103169	5.3.1.16
MNXR103182	
MNXR103183	
MNXR103184	
MNXR103185	
MNXR103186	1.14.11;1.14.11.2;1.14.11.57
MNXR103188	
MNXR103189	
MNXR103192	
MNXR103193	3.6.3.32;7.6.2.9
MNXR103194	
MNXR103195	
MNXR103196	
MNXR103197	
MNXR103198	
MNXR103199	
MNXR103200	
MNXR103201	
MNXR103202	
MNXR103203	
MNXR103205	
MNXR103206	
MNXR103207	
MNXR103209	
MNXR103210	3.6.3.22;7.4.2
MNXR103212	
MNXR103218	
MNXR103219	
MNXR103220	
MNXR103221	
MNXR103222	
MNXR103223	
MNXR103224	
MNXR103226	2.5.1.19
MNXR103227	
MNXR103228	
MNXR103229	4.1.1.65
MNXR103230	
MNXR103231	
MNXR103233	4.1.1.65
MNXR103235	4.1.1.65
MNXR103238	4.1.1.65
MNXR103240	
MNXR103244	
MNXR103247	
MNXR103248	
MNXR103249	
MNXR103250	
MNXR103251	
MNXR103252	
MNXR103253	
MNXR103254	
MNXR103255	
MNXR103256	
MNXR103257	
MNXR103258	
MNXR103259	
MNXR103265	3.1.3.3
MNXR103266	2.7.8.8
MNXR103267	
MNXR103268	
MNXR103270	2.7.8.8
MNXR103272	2.7.8.8
MNXR103275	
MNXR103276	
MNXR103277	
MNXR103278	
MNXR103279	
MNXR103280	
MNXR103281	
MNXR103282	
MNXR103283	
MNXR103284	
MNXR103285	
MNXR103286	
MNXR103287	
MNXR103288	
MNXR103289	
MNXR103290	
MNXR103292	
MNXR103293	
MNXR103294	
MNXR103295	
MNXR103296	
MNXR103297	
MNXR103298	
MNXR103299	
MNXR103300	
MNXR103301	
MNXR103302	
MNXR103303	
MNXR103304	
MNXR103305	
MNXR103306	
MNXR103312	
MNXR103313	
MNXR103314	
MNXR103317	
MNXR103318	
MNXR103320	
MNXR103321	
MNXR103322	
MNXR103323	
MNXR103324	
MNXR103325	
MNXR103326	
MNXR103330	
MNXR103332	3.1.3;3.1.3.2
MNXR103333	1.14.12.-;1.14.12.10
MNXR103334	1.4.3.10;1.4.3.21;1.4.3.22;1.4.3.6
MNXR103336	
MNXR103337	2.6.1.29;2.6.1.82
MNXR103338	3.6.3.31;7.6.2.11;7.6.2.16
MNXR103339	
MNXR103340	
MNXR103341	
MNXR103342	
MNXR103352	1.2.1.24;1.2.1.5;1.2.1.88;1.5.1.12
MNXR103353	
MNXR103355	1.4.3.5
MNXR103356	
MNXR103357	2.7.1.35
MNXR103358	
MNXR103359	
MNXR103360	1.2.3.1;1.2.3.8
MNXR103361	2.7.1.35
MNXR103362	2.7.1.-;2.7.1.35
MNXR103363	1.1.3.12;1.4.3.5
MNXR103364	
MNXR103365	1.4.3.5
MNXR103366	1.1.1.65
MNXR103367	1.4.3;1.4.3.5
MNXR103368	3.1.3.74
MNXR103370	
MNXR103371	2.7.1.40
MNXR103375	1.2.1.3
MNXR103378	1.5.1.12
MNXR103379	4.1.1.1;4.1.1.7;4.1.1.74;4.1.1.82
MNXR103380	
MNXR103381	1.13.11.9
MNXR103382	
MNXR103383	
MNXR103384	
MNXR103385	
MNXR103386	
MNXR103387	
MNXR103388	
MNXR103389	
MNXR103390	
MNXR103400	2.5.1.72
MNXR103401	
MNXR103402	1.1.1.103;1.1.1.387
MNXR103406	
MNXR103413	
MNXR103414	
MNXR103415	
MNXR103417	3.6.3.18
MNXR103418	
MNXR103423	
MNXR103424	
MNXR103425	
MNXR103426	
MNXR103427	
MNXR103434	5.1.3.4
MNXR103438	
MNXR103441	1.1.1.1;1.1.1.315
MNXR103442	1.1.1.-;1.1.1.105;1.1.1.21
MNXR103444	
MNXR103446	
MNXR103447	
MNXR103448	
MNXR103449	
MNXR103452	
MNXR103453	
MNXR103461	
MNXR103463	3.1.2.-;3.1.2.2
MNXR103467	
MNXR103468	
MNXR103469	
MNXR103470	2.6.1.82
MNXR103472	
MNXR103473	
MNXR103476	
MNXR103477	
MNXR103478	
MNXR103479	
MNXR103480	
MNXR103481	
MNXR103482	
MNXR103483	
MNXR103484	
MNXR103485	
MNXR103486	
MNXR103487	
MNXR103488	
MNXR103489	
MNXR103490	
MNXR103491	
MNXR103492	
MNXR103493	
MNXR103494	
MNXR103495	
MNXR103496	
MNXR103497	
MNXR103498	
MNXR103499	
MNXR103500	
MNXR103502	
MNXR103503	
MNXR103504	1.13.11
MNXR103505	
MNXR103506	
MNXR103507	
MNXR103508	
MNXR103509	
MNXR103510	
MNXR103512	
MNXR103513	
MNXR103514	
MNXR103515	
MNXR103516	
MNXR103517	
MNXR103518	
MNXR103519	1.5.3.13;1.5.3.17
MNXR103520	1.5.3.13
MNXR103521	1.5.3.13;1.5.3.17
MNXR103522	
MNXR103523	1.14.14.1
MNXR103526	
MNXR103528	
MNXR103529	
MNXR103530	
MNXR103531	
MNXR103532	
MNXR103533	
MNXR103534	
MNXR103535	
MNXR103536	
MNXR103537	
MNXR103538	1.1.1.1
MNXR103539	
MNXR103540	
MNXR103541	
MNXR103542	
MNXR103543	
MNXR103544	
MNXR103545	
MNXR103547	
MNXR103548	
MNXR103549	
MNXR103550	
MNXR103551	
MNXR103552	
MNXR103553	
MNXR103554	
MNXR103555	1.14.13.100;1.14.14.29
MNXR103556	
MNXR103557	
MNXR103560	
MNXR103561	
MNXR103562	2.5.1.46
MNXR103563	
MNXR103564	
MNXR103565	1.2.1.36
MNXR103566	
MNXR103567	
MNXR103568	
MNXR103569	
MNXR103570	
MNXR103571	
MNXR103572	
MNXR103573	
MNXR103574	
MNXR103575	
MNXR103576	
MNXR103577	
MNXR103578	
MNXR103579	
MNXR103580	
MNXR103581	3.4.22.40
MNXR103582	
MNXR103583	
MNXR103584	
MNXR103586	
MNXR103587	
MNXR103588	
MNXR103589	
MNXR103592	
MNXR103593	
MNXR103594	2.6.1;2.6.1.42
MNXR103597	
MNXR103598	
MNXR103599	
MNXR103600	3.1.3
MNXR103601	
MNXR103602	
MNXR103603	
MNXR103604	
MNXR103605	
MNXR103607	
MNXR103608	
MNXR103609	
MNXR103610	
MNXR103614	
MNXR103616	
MNXR103617	
MNXR103618	
MNXR103619	
MNXR103621	
MNXR103622	
MNXR103623	
MNXR103624	
MNXR103625	
MNXR103626	
MNXR103627	
MNXR103628	
MNXR103629	
MNXR103631	
MNXR103632	
MNXR103633	
MNXR103635	
MNXR103636	
MNXR103637	
MNXR103638	1.14.13.-;1.14.14.-;1.14.14.1
MNXR103640	
MNXR103641	
MNXR103642	
MNXR103643	
MNXR103644	
MNXR103645	
MNXR103646	
MNXR103648	
MNXR103650	
MNXR103651	
MNXR103652	
MNXR103653	
MNXR103654	
MNXR103655	
MNXR103656	
MNXR103657	
MNXR103658	
MNXR103659	
MNXR103660	
MNXR103661	
MNXR103662	
MNXR103663	
MNXR103666	
MNXR103668	
MNXR103669	
MNXR103671	
MNXR103672	
MNXR103673	
MNXR103674	
MNXR103675	
MNXR103677	
MNXR103679	
MNXR103680	
MNXR103681	
MNXR103682	
MNXR103683	
MNXR103684	
MNXR103685	
MNXR103686	
MNXR103687	1.11.2.2
MNXR103688	
MNXR103689	
MNXR103690	
MNXR103691	
MNXR103692	
MNXR103693	
MNXR103694	
MNXR103695	
MNXR103696	
MNXR103697	
MNXR103698	
MNXR103699	3.1.1.23
MNXR103701	
MNXR103702	
MNXR103703	
MNXR103704	
MNXR103705	
MNXR103706	
MNXR103708	
MNXR103709	3.5.1.14
MNXR103711	
MNXR103713	
MNXR103716	
MNXR103717	
MNXR103718	
MNXR103719	
MNXR103720	
MNXR103722	
MNXR103723	
MNXR103724	
MNXR103725	
MNXR103726	
MNXR103727	
MNXR103728	
MNXR103729	
MNXR103730	
MNXR103731	
MNXR103732	
MNXR103733	
MNXR103734	
MNXR103735	
MNXR103736	
MNXR103737	
MNXR103738	
MNXR103739	
MNXR103740	
MNXR103741	
MNXR103750	
MNXR103751	
MNXR103752	
MNXR103755	
MNXR103757	
MNXR103758	
MNXR103759	
MNXR103760	
MNXR103763	
MNXR103764	
MNXR103765	
MNXR103766	
MNXR103768	
MNXR103769	
MNXR103770	
MNXR103771	
MNXR103772	
MNXR103773	
MNXR103774	
MNXR103775	
MNXR103776	
MNXR103777	
MNXR103778	
MNXR103779	
MNXR103780	
MNXR103781	
MNXR103782	
MNXR103783	
MNXR103784	
MNXR103785	
MNXR103786	
MNXR103787	
MNXR103788	
MNXR103789	
MNXR103790	
MNXR103792	
MNXR103793	
MNXR103794	
MNXR103795	
MNXR103796	
MNXR103797	
MNXR103798	
MNXR103799	
MNXR103800	
MNXR103801	
MNXR103802	
MNXR103803	
MNXR103804	1.3.1.70
MNXR103805	
MNXR103806	
MNXR103807	
MNXR103808	
MNXR103809	
MNXR103810	
MNXR103811	
MNXR103812	
MNXR103813	
MNXR103814	
MNXR103815	
MNXR103816	
MNXR103817	
MNXR103818	
MNXR103819	
MNXR103820	
MNXR103821	
MNXR103822	
MNXR103823	
MNXR103824	
MNXR103825	
MNXR103826	
MNXR103827	
MNXR103828	
MNXR103829	
MNXR103830	
MNXR103831	
MNXR103832	
MNXR103833	
MNXR103834	
MNXR103835	
MNXR103836	
MNXR103837	
MNXR103838	
MNXR103839	
MNXR103840	
MNXR103841	
MNXR103842	
MNXR103844	
MNXR103845	
MNXR103846	
MNXR103847	
MNXR103848	
MNXR103849	
MNXR103850	
MNXR103851	
MNXR103852	
MNXR103853	3.3.2.-;3.3.2.10
MNXR103855	
MNXR103856	
MNXR103857	
MNXR103858	
MNXR103859	
MNXR103860	
MNXR103861	
MNXR103862	
MNXR103863	
MNXR103864	
MNXR103865	
MNXR103866	
MNXR103867	
MNXR103868	
MNXR103869	
MNXR103870	
MNXR103871	
MNXR103872	
MNXR103875	
MNXR103876	
MNXR103877	
MNXR103878	
MNXR103879	
MNXR103880	
MNXR103881	
MNXR103882	
MNXR103883	
MNXR103884	
MNXR103885	
MNXR103886	
MNXR103887	
MNXR103889	1.13.11.45
MNXR103890	
MNXR103891	
MNXR103892	
MNXR103893	
MNXR103894	
MNXR103895	
MNXR103896	
MNXR103897	
MNXR103898	
MNXR103899	
MNXR103900	
MNXR103901	
MNXR103902	
MNXR103905	
MNXR103906	
MNXR103907	
MNXR103908	
MNXR103909	
MNXR103910	
MNXR103911	
MNXR103912	
MNXR103913	
MNXR103914	
MNXR103915	
MNXR103916	
MNXR103920	
MNXR103921	
MNXR103922	
MNXR103923	
MNXR103924	
MNXR103925	
MNXR103926	
MNXR103927	
MNXR103928	
MNXR103929	
MNXR103930	
MNXR103931	
MNXR103933	
MNXR103934	
MNXR103935	
MNXR103937	
MNXR103939	
MNXR103941	
MNXR103946	
MNXR103947	
MNXR103949	
MNXR103950	
MNXR103951	
MNXR103952	
MNXR103953	
MNXR103954	
MNXR103955	
MNXR103956	1.14.13.34
MNXR103957	
MNXR103958	
MNXR103959	
MNXR103961	
MNXR103962	
MNXR103963	
MNXR103964	
MNXR103965	
MNXR103966	
MNXR103967	
MNXR103968	
MNXR103969	
MNXR103970	
MNXR103971	
MNXR103972	
MNXR103973	
MNXR103974	
MNXR103975	
MNXR103976	
MNXR103977	
MNXR103978	
MNXR103979	
MNXR103980	
MNXR103981	
MNXR103982	
MNXR103983	
MNXR103985	
MNXR103986	
MNXR103987	
MNXR103988	
MNXR103989	
MNXR103990	
MNXR103991	
MNXR103992	
MNXR103993	
MNXR103994	
MNXR103995	
MNXR103996	
MNXR103997	
MNXR103998	
MNXR104002	5.2.1.7
MNXR104003	
MNXR104004	
MNXR104005	
MNXR104006	
MNXR104007	
MNXR104008	
MNXR104009	
MNXR104011	
MNXR104012	
MNXR104013	
MNXR104014	
MNXR104018	4.2.1.114
MNXR104019	4.2.1.114
MNXR104025	
MNXR104028	
MNXR104030	
MNXR104031	
MNXR104032	
MNXR104033	
MNXR104035	3.A.1.2.-
MNXR104036	
MNXR104037	
MNXR104040	
MNXR104044	
MNXR104045	
MNXR104046	
MNXR104047	
MNXR104048	
MNXR104049	
MNXR104050	
MNXR104051	
MNXR104052	1.14.14.1
MNXR104053	3.3.2.9
MNXR104054	1.14.14.1
MNXR104055	
MNXR104056	
MNXR104057	
MNXR104068	
MNXR104071	
MNXR104072	
MNXR104074	
MNXR104075	
MNXR104077	
MNXR104078	
MNXR104080	
MNXR104081	
MNXR104082	
MNXR104083	5.1.3.1
MNXR104111	
MNXR104112	
MNXR104115	
MNXR104116	3.1.3.73
MNXR104117	
MNXR104121	
MNXR104123	
MNXR104124	
MNXR104125	
MNXR104126	
MNXR104127	
MNXR104128	
MNXR104129	
MNXR104130	
MNXR104131	
MNXR104132	
MNXR104133	
MNXR104134	
MNXR104135	
MNXR104136	
MNXR104137	
MNXR104138	
MNXR104139	
MNXR104140	
MNXR104141	
MNXR104142	
MNXR104143	
MNXR104144	
MNXR104145	
MNXR104146	
MNXR104147	
MNXR104148	
MNXR104149	
MNXR104150	
MNXR104151	
MNXR104152	
MNXR104153	
